ir_L,ir_R,degree
19.8,3.6,55.12
19.9,3.7,55.12
20.4,3.7,55.06
20.6,3.9,55.1
21.3,3.9,51.91
21.6,3.7,50.48
21.3,3.8,50.43
21.8,3.9,49.78
22.1,3.9,48.65
21.9,4.0,48.63
21.9,4.1,47.98
21.1,4.1,47.7
20.1,4.0,47.69
19.1,4.1,47.78
18.8,4.1,47.69
19.0,4.3,47.75
19.3,4.4,47.69
20.5,4.3,47.74
22.0,4.3,47.1
22.2,4.4,45.03
23.4,4.5,43.33
24.0,4.6,43.14
25.4,4.8,43.17
27.3,4.9,40.63
29.1,5.0,40.13
30.1,5.0,40.17
29.5,5.2,40.15
27.5,5.4,40.19
24.5,5.6,40.22
25.1,5.9,40.19
27.8,5.8,40.13
27.1,6.0,40.17
27.1,6.2,40.15
27.5,6.4,40.16
25.0,6.6,40.16
25.7,7.0,40.25
25.6,7.3,40.22
26.7,7.2,40.15
27.2,7.5,40.17
26.7,7.8,40.15
21.7,8.1,40.19
22.1,8.5,40.22
22.0,8.7,40.18
21.8,9.1,41.48
21.0,9.6,46.74
20.8,9.9,33.21
20.9,10.4,17.5
18.6,10.9,17.4
15.5,11.0,17.47
13.3,10.9,0.63
6.9,10.4,0.19
4.5,9.5,0.16
4.6,8.7,0.1
5.1,8.0,7.07
4.6,7.3,24.41
5.3,6.2,25.05
6.2,5.4,25.11
6.9,5.0,25.07
7.6,4.4,25.14
8.2,4.1,20.72
9.4,3.9,20.77
10.2,3.4,16.61
11.1,3.0,16.56
11.9,2.8,26.23
11.7,2.9,38.92
11.8,3.1,39.4
12.0,3.2,39.89
12.2,3.2,39.77
12.3,3.1,39.82
12.1,3.1,39.79
12.0,3.1,39.75
12.0,3.2,39.78
12.3,3.3,39.78
13.3,3.5,39.76
14.4,3.3,39.81
15.2,3.2,39.8
15.5,3.4,39.89
15.3,3.5,39.78
15.2,3.8,39.76
15.2,3.9,43.01
15.3,3.6,46.44
15.5,3.7,47.18
15.3,3.7,47.22
15.3,3.9,47.2
15.3,4.0,47.18
15.4,4.1,47.17
15.4,4.2,47.22
15.3,4.2,47.16
15.3,4.2,47.23
15.3,4.4,47.18
15.1,4.7,47.17
15.2,4.9,47.16
15.4,5.0,47.17
15.5,4.8,47.17
15.3,4.9,47.2
15.4,5.1,47.16
15.8,5.3,47.16
17.3,5.6,47.2
17.8,5.8,47.22
17.9,5.8,47.24
18.6,5.9,47.17
18.2,6.1,47.14
18.0,6.3,47.18
18.1,6.6,47.28
18.1,6.9,47.28
18.5,6.9,47.21
17.7,7.3,47.21
17.5,7.6,47.18
17.4,8.0,47.16
16.3,8.3,47.17
15.8,8.5,47.16
15.7,8.8,47.28
15.5,9.4,47.17
15.7,9.7,47.1
15.8,10.2,47.05
15.8,10.7,46.99
15.8,11.2,47.03
15.9,12.0,46.98
16.0,12.3,46.99
15.7,13.1,47.02
15.7,13.7,46.98
15.6,14.7,46.98
15.8,15.8,46.98
15.7,16.6,47.04
15.6,18.0,36.56
15.1,19.6,1.93
11.7,23.5,0.03
7.6,26.0,0.03
5.0,26.8,0.04
5.8,26.8,0.1
6.4,26.6,0.02
5.4,25.9,0.03
6.8,23.9,0.02
13.5,21.9,0.03
19.9,18.4,0.1
29.2,15.0,0.03
40.9,11.8,0.03
47.2,10.3,0.26
54.7,10.3,0.22
57.5,4.9,0.03
59.6,3.4,0.04
60.1,2.6,0.02
57.7,2.6,0.12
48.0,2.8,0.11
38.1,3.0,0.04
31.2,3.2,19.94
24.7,3.4,32.82
23.4,3.3,45.34
21.7,3.2,47.74
20.5,3.2,47.86
20.3,3.2,47.78
21.2,3.5,47.78
22.5,3.5,47.75
23.9,3.3,47.76
25.3,3.4,47.75
25.9,3.5,47.8
27.0,3.5,47.75
27.4,3.6,47.77
28.3,3.8,47.79
28.5,3.8,47.79
28.4,3.8,47.78
28.9,3.7,47.76
28.7,3.8,47.75
28.5,3.9,47.92
28.5,3.9,47.83
28.0,3.9,47.79
27.8,3.9,47.84
27.3,4.0,47.83
26.9,4.0,47.79
26.6,4.1,47.76
26.7,4.1,47.77
26.9,4.2,47.75
27.5,4.1,47.78
27.4,4.1,47.78
27.2,4.2,47.84
26.6,4.2,47.78
26.1,4.4,47.75
25.5,4.4,47.78
25.2,4.5,47.8
25.1,4.4,47.79
24.6,4.4,47.81
24.2,4.6,47.8
24.1,4.6,47.78
24.3,4.7,52.31
24.3,4.8,52.75
24.3,4.9,52.79
24.5,5.0,52.77
25.1,5.1,56.23
26.0,5.3,56.33
30.1,5.4,56.32
30.9,5.6,56.37
30.5,5.5,56.35
31.0,5.7,56.35
31.1,5.9,56.3
31.1,6.0,56.36
31.1,6.3,56.29
32.4,6.3,56.11
30.2,6.4,56.1
30.1,6.7,56.1
34.4,6.9,55.89
31.2,7.1,54.5
31.7,7.3,54.44
25.6,7.5,54.48
25.4,7.8,54.36
25.3,8.0,51.09
25.6,8.3,49.76
25.8,8.6,48.46
25.9,8.9,47.51
26.0,9.3,43.8
26.2,9.4,42.71
26.0,9.9,42.48
25.9,10.3,42.51
26.2,10.9,42.49
26.3,11.5,42.47
25.9,12.0,32.69
25.2,12.8,24.07
24.1,13.5,5.01
18.5,14.6,0.28
10.0,14.8,0.08
6.0,14.7,0.07
5.0,13.9,0.03
6.6,13.1,0.12
4.9,11.5,0.11
4.4,9.5,0.02
6.2,8.4,0.03
8.1,7.9,0.06
10.6,6.3,0.1
12.8,3.9,0.08
14.3,2.9,0.14
15.5,3.0,4.55
16.3,3.4,16.46
16.5,3.6,21.01
16.0,3.7,29.09
15.6,3.9,37.26
15.4,3.9,42.64
15.3,3.9,43.14
15.2,4.1,43.13
15.0,4.2,43.06
14.9,4.2,43.07
14.6,4.0,43.14
13.9,4.1,43.35
13.1,4.2,45.76
12.8,4.3,46.62
13.0,4.4,46.62
13.7,4.4,46.64
15.0,4.3,46.61
15.9,4.3,46.66
17.0,4.5,46.58
17.6,4.6,46.59
18.2,4.7,46.65
18.7,4.7,46.6
19.0,4.8,46.54
19.1,4.8,46.55
19.1,4.9,46.55
19.4,5.1,46.55
19.6,5.2,46.56
19.9,5.4,46.49
20.0,5.2,44.98
20.3,5.3,42.49
20.1,5.6,42.41
19.9,5.7,42.43
20.1,5.8,42.4
19.8,6.0,42.48
19.2,6.1,42.46
18.8,6.2,42.42
18.3,6.4,42.46
18.0,6.6,42.4
17.9,6.9,42.46
18.4,7.0,42.42
19.2,7.3,42.4
19.9,7.4,42.43
20.1,7.6,42.44
20.1,8.0,42.45
20.0,8.3,42.45
20.1,8.6,42.49
20.5,8.7,42.43
20.6,9.1,42.44
21.0,9.4,42.57
20.9,9.9,42.44
21.8,10.3,42.6
22.1,10.7,42.49
21.6,11.3,42.43
22.0,11.5,42.52
22.1,12.1,42.49
22.3,12.8,42.42
22.1,13.4,42.49
22.7,14.2,42.43
22.7,14.5,38.92
22.5,15.5,37.87
21.5,16.5,20.87
20.4,18.0,0.21
19.2,20.2,0.13
15.5,22.8,0.25
11.7,22.9,0.08
9.8,20.8,0.07
8.1,19.5,0.09
6.4,16.6,0.08
7.9,14.2,0.18
11.7,8.0,0.02
18.1,3.9,0.07
24.3,4.0,0.08
25.1,4.3,0.09
25.2,3.2,0.06
25.8,2.7,0.14
25.3,2.6,0.14
23.0,2.8,15.06
11.8,2.9,31.42
10.4,3.0,42.7
9.5,3.0,42.75
9.0,3.0,42.7
8.8,3.2,42.71
8.6,3.3,42.86
8.6,3.1,42.89
8.5,3.1,42.84
8.4,3.1,42.74
8.5,3.2,42.73
9.2,3.4,42.74
10.5,3.4,42.77
13.1,3.2,44.29
15.8,3.2,46.55
17.6,3.3,46.59
19.4,3.5,46.57
20.2,3.5,46.54
21.1,3.4,46.55
21.2,3.5,46.55
20.6,3.5,46.56
19.6,3.5,46.54
19.0,3.6,46.53
18.2,3.8,46.61
17.9,3.8,46.52
18.0,3.9,46.55
18.6,3.7,46.59
18.7,3.7,46.53
18.9,3.8,46.53
19.1,3.9,46.52
19.4,4.0,46.55
19.6,4.0,46.57
19.7,3.9,46.53
20.1,3.9,46.53
20.3,4.0,46.52
20.3,4.1,46.51
19.9,4.2,46.56
19.7,4.2,46.56
18.9,4.1,46.57
18.3,4.1,46.56
17.8,4.1,46.52
17.5,4.3,46.56
17.7,4.4,46.51
18.0,4.3,46.42
19.0,4.3,46.35
19.7,4.4,46.39
21.1,4.5,46.25
21.9,4.6,45.27
22.5,4.8,44.75
23.3,4.9,44.71
24.3,5.0,41.22
25.9,4.8,39.28
26.5,5.0,39.28
26.7,5.2,39.26
26.0,5.3,39.25
24.7,5.6,39.22
22.7,5.5,39.46
23.3,5.6,43.37
25.1,5.8,45.62
24.5,6.0,48.84
23.6,6.2,48.92
24.5,6.3,48.94
24.9,6.5,48.91
23.7,6.5,48.93
24.5,6.8,48.89
23.3,7.0,48.84
23.8,7.3,48.82
23.9,7.5,48.92
25.5,7.6,48.87
25.2,7.8,48.86
22.7,8.1,48.81
21.3,8.3,48.78
21.7,8.7,48.81
22.2,9.1,48.81
22.5,9.4,48.81
22.6,9.8,48.82
22.7,9.8,48.83
22.2,10.2,48.81
22.0,10.6,48.85
22.1,11.1,48.82
22.9,11.8,48.87
22.7,11.8,48.84
22.1,12.4,48.68
22.1,12.9,45.56
21.9,13.6,23.28
21.7,14.8,6.54
18.8,15.6,4.18
12.7,15.8,0.15
6.8,15.6,0.03
5.0,14.8,0.07
6.1,13.7,0.02
6.4,12.6,0.21
5.6,10.3,0.03
7.5,10.2,0.11
9.9,7.3,0.04
11.7,4.9,1.55
13.9,4.1,1.63
15.4,3.0,16.07
16.3,3.1,36.46
16.5,3.1,43.98
16.8,3.2,45.88
17.0,2.9,45.84
17.3,3.0,45.84
17.3,3.2,45.82
17.6,3.2,45.71
18.0,3.3,43.02
18.4,3.1,38.7
18.5,3.1,35.77
18.3,3.2,35.74
18.1,3.4,35.71
18.1,3.4,35.87
18.6,3.3,35.78
21.4,3.3,35.77
23.3,3.3,35.83
22.7,3.4,35.8
23.0,3.5,38.75
23.0,3.8,45.36
23.2,3.8,49.14
23.6,3.5,56.83
23.8,3.5,57.19
22.8,3.6,57.21
22.9,3.8,57.2
23.5,3.9,53.75
24.5,3.9,52.13
24.6,4.0,52.15
23.6,4.1,49.06
23.7,4.0,49.16
24.1,4.1,49.16
24.0,4.4,49.26
23.8,4.5,49.13
24.9,4.5,49.13
24.9,4.4,49.14
25.0,4.6,49.23
23.9,4.7,49.19
23.8,5.0,49.19
24.8,5.1,49.19
24.7,5.0,49.16
26.6,5.1,49.19
28.1,5.3,49.24
27.9,5.5,49.19
28.8,5.7,49.26
30.1,6.0,49.24
29.6,6.2,49.21
29.6,6.4,49.19
29.7,6.3,49.18
28.9,6.5,49.2
29.6,6.9,49.19
28.5,7.1,49.19
29.0,7.5,49.19
29.2,7.6,49.2
26.0,8.0,49.17
25.0,8.3,49.15
25.1,8.7,49.17
25.3,9.1,49.17
25.1,9.5,49.16
25.1,9.8,49.23
24.8,10.2,49.21
24.9,10.8,49.16
24.3,11.5,49.17
23.7,12.0,49.17
24.0,12.8,49.16
24.4,13.2,49.18
24.6,14.0,49.18
23.5,15.1,48.77
22.9,15.8,46.87
22.6,17.1,39.93
22.8,18.5,3.24
16.3,21.1,0.03
9.5,23.9,0.05
5.6,24.3,0.03
6.6,23.4,0.05
7.3,23.4,0.03
6.1,21.3,0.08
7.1,18.3,0.03
13.5,15.7,0.1
21.6,11.5,0.04
26.0,8.2,0.03
32.4,7.4,0.03
35.3,5.9,0.03
38.1,4.1,0.16
38.0,2.7,0.21
37.8,2.5,0.02
34.3,2.7,0.03
30.8,3.0,22.6
26.4,3.2,34.84
24.6,3.2,39.41
24.8,3.3,39.42
24.3,3.1,39.41
23.7,3.1,44.29
23.1,3.3,51.13
22.8,3.3,51.78
23.2,3.3,51.79
23.3,3.3,51.81
22.6,3.3,54.63
22.5,3.3,56.65
22.5,3.3,58.36
22.8,3.3,58.42
22.9,3.5,58.36
23.0,3.5,58.36
23.0,3.3,58.38
21.9,3.4,58.38
21.8,3.4,58.36
22.2,3.5,58.37
23.1,3.5,52.83
25.1,3.5,50.84
27.4,3.5,50.93
28.3,3.5,50.9
29.7,3.6,50.85
29.6,3.6,50.91
29.9,3.7,50.9
29.6,3.7,50.91
29.9,3.8,50.89
29.8,3.7,50.91
29.9,3.8,50.9
29.5,3.9,50.92
30.1,3.9,50.86
29.4,4.0,50.92
29.2,3.9,50.88
29.0,4.0,50.91
28.9,4.0,50.9
28.8,4.1,50.88
28.8,4.1,50.88
29.4,4.2,50.92
29.5,4.2,50.9
29.8,4.2,50.88
30.0,4.2,50.87
29.9,4.2,50.87
29.6,4.4,50.88
30.0,4.4,50.92
30.2,4.4,50.88
30.1,4.4,50.87
30.6,4.5,50.95
30.9,4.6,50.95
31.0,4.7,51.07
31.4,4.7,51.03
31.6,4.8,51.08
31.7,4.9,51.01
31.8,5.0,50.99
32.3,5.1,51.0
37.6,5.2,50.99
41.2,5.3,51.0
40.1,5.5,51.01
41.1,5.5,51.0
43.0,5.7,51.0
43.5,5.8,50.95
42.2,6.0,48.01
43.6,6.2,42.59
40.3,6.3,42.31
39.6,6.6,40.38
44.5,6.8,40.39
39.2,7.1,40.41
37.4,7.4,40.34
28.7,7.6,40.34
28.1,7.9,40.41
27.6,8.1,40.46
27.2,8.5,40.4
26.8,8.8,40.39
26.7,9.1,40.43
26.6,9.5,40.38
26.1,9.8,37.72
25.4,10.3,33.1
24.9,10.9,11.49
22.3,11.4,5.6
16.6,11.7,0.13
9.7,11.6,0.15
5.4,11.0,0.14
4.4,10.3,0.12
5.5,9.6,0.03
4.3,8.0,0.21
4.1,7.0,0.07
5.3,6.6,0.14
7.4,4.4,5.72
8.5,3.1,7.14
9.8,2.8,10.01
10.6,3.0,14.27
11.4,3.3,16.05
11.8,3.5,20.81
12.1,3.6,29.93
12.1,3.7,34.2
11.9,3.9,38.59
11.7,4.2,41.42
11.9,4.2,42.06
11.9,4.3,42.05
12.0,4.0,42.07
11.9,4.0,42.1
11.8,4.2,42.07
11.7,4.2,42.11
11.7,4.3,42.06
11.5,4.2,42.11
11.3,4.3,42.04
10.9,4.3,42.04
10.9,4.4,42.12
11.1,4.4,42.07
11.8,4.7,42.06
12.6,4.7,42.01
13.5,4.5,41.99
14.2,4.6,42.04
14.4,4.7,42.01
14.6,4.9,42.03
14.8,5.1,42.02
14.9,5.2,42.04
15.0,5.1,42.04
15.1,5.2,42.0
15.2,5.4,42.1
15.2,5.5,42.0
15.2,5.7,42.03
15.2,5.6,42.09
15.1,5.8,42.04
14.9,5.9,42.03
14.6,6.1,42.07
14.3,6.2,42.04
13.9,6.4,42.01
13.8,6.6,42.06
13.6,6.6,42.02
13.6,6.8,41.99
13.9,7.1,42.1
14.7,7.3,41.99
15.4,7.6,42.09
15.8,7.7,42.02
16.1,7.9,41.99
16.1,8.2,42.09
16.1,8.4,42.0
16.1,8.9,41.1
16.4,9.2,40.0
17.0,9.5,40.0
17.5,9.9,39.98
17.9,10.3,40.04
18.2,10.8,39.98
18.3,11.3,39.99
18.5,12.0,40.02
18.6,12.7,40.01
18.7,13.5,39.97
18.8,14.0,40.11
18.5,14.8,40.0
18.8,15.7,18.37
18.1,17.5,0.09
16.8,21.4,0.03
13.5,23.4,0.12
10.2,22.4,0.03
8.5,20.8,0.07
6.9,18.4,0.04
6.0,15.6,0.08
8.2,10.9,0.05
14.1,4.5,0.05
20.4,3.9,0.02
21.9,4.3,0.03
21.8,3.1,14.79
23.0,2.8,28.92
23.8,2.6,31.57
24.4,2.4,31.54
24.6,2.4,31.57
23.3,2.5,31.56
17.5,2.6,31.63
11.7,2.7,38.75
10.9,2.8,44.41
10.3,2.8,44.44
9.9,2.8,44.43
9.4,2.7,44.46
9.0,2.7,32.22
8.7,2.9,29.41
9.1,3.0,29.48
9.4,3.1,29.42
12.2,3.1,35.53
19.2,3.2,43.27
21.8,3.2,44.0
24.2,3.3,43.98
25.2,3.4,44.02
26.0,3.5,44.02
26.4,3.3,43.99
25.7,3.3,43.97
25.0,3.4,44.04
24.2,3.4,44.05
23.8,3.6,43.99
23.4,3.7,43.96
23.5,3.7,43.97
24.3,3.5,43.95
24.0,3.6,44.03
24.5,3.7,43.98
24.9,3.8,43.98
25.4,3.8,44.04
26.1,3.7,44.0
25.5,3.8,43.96
26.0,3.8,44.0
26.6,3.9,43.92
25.8,3.9,43.77
24.2,4.1,43.71
23.8,4.1,43.34
23.1,4.0,43.31
22.3,4.1,43.29
21.9,4.2,43.29
22.2,4.3,43.3
23.5,4.4,43.28
24.7,4.6,43.31
26.3,4.5,43.31
26.3,4.6,43.36
27.7,4.7,43.32
28.7,4.8,43.63
30.3,4.9,45.65
31.7,5.1,48.09
32.5,5.2,49.06
32.3,5.1,49.11
30.8,5.2,49.11
30.0,5.3,49.1
28.6,5.5,49.05
27.1,5.7,49.07
29.3,5.8,49.04
32.1,5.8,49.06
30.6,6.0,49.11
29.7,6.1,49.05
31.1,6.3,49.09
32.7,6.5,49.04
31.5,6.7,49.16
30.9,6.8,49.06
29.6,6.9,49.05
32.1,7.2,49.08
30.6,7.5,49.1
31.7,7.8,49.07
30.4,8.1,49.06
28.4,8.4,49.11
27.6,8.4,49.05
27.8,8.8,49.07
28.5,9.1,49.09
28.9,9.5,49.09
29.2,10.0,49.1
29.1,10.1,49.06
28.9,10.6,49.03
29.3,11.0,49.05
29.3,11.6,46.06
29.2,12.2,41.87
29.4,12.8,37.14
29.5,13.8,10.7
26.7,14.5,10.19
20.3,15.6,10.11
10.8,15.6,10.03
6.3,15.6,10.1
5.2,14.9,10.13
6.7,14.4,10.06
7.1,12.8,10.06
6.0,10.6,10.1
7.5,9.8,10.16
9.2,8.7,10.08
11.8,6.7,10.12
14.5,4.6,19.0
15.8,3.7,19.06
17.0,3.2,19.16
17.8,2.8,26.82
18.3,3.0,38.91
18.4,3.1,41.56
18.7,3.1,41.54
18.9,3.0,41.55
18.8,3.0,41.56
19.1,3.1,41.57
19.3,3.2,41.3
19.7,3.2,39.9
19.8,3.3,39.5
19.6,3.4,39.39
19.3,3.3,39.37
19.1,3.3,39.35
19.7,3.3,39.46
22.0,3.5,39.45
23.9,3.6,39.63
25.2,3.6,41.84
25.3,3.4,41.82
23.9,3.5,41.77
23.9,3.7,41.91
24.0,3.7,41.8
24.1,3.8,41.81
24.8,3.6,41.82
25.6,3.7,41.84
24.8,3.7,41.81
24.5,3.9,41.87
24.9,3.9,41.8
25.0,4.2,41.79
25.1,4.3,41.74
25.4,4.4,41.68
25.8,4.1,41.69
25.4,4.2,41.7
25.8,4.4,41.8
26.0,4.6,41.67
26.5,4.8,40.4
26.6,4.7,39.53
26.5,4.8,39.56
26.0,5.1,39.55
29.2,5.3,39.56
29.9,5.5,39.71
29.9,5.7,39.77
31.6,6.0,41.53
30.8,6.1,41.81
30.2,6.3,41.79
28.8,6.6,41.7
30.3,6.9,41.7
30.0,7.2,41.71
29.8,7.3,41.69
29.9,7.6,41.71
26.4,8.0,41.71
24.5,8.3,41.67
24.8,8.7,41.7
24.6,9.0,41.69
24.3,9.6,41.74
24.0,10.0,41.71
23.7,10.4,41.73
23.4,11.0,41.75
23.5,11.5,41.72
23.2,12.3,41.75
23.9,13.0,41.72
23.5,13.7,41.67
22.2,14.6,41.48
21.8,15.4,37.81
20.8,16.8,30.85
20.6,18.8,1.74
10.9,21.3,0.06
5.8,21.5,0.1
5.0,21.0,0.14
6.8,19.2,0.15
5.9,16.4,0.1
6.6,14.4,0.07
11.5,11.1,0.03
16.1,7.9,0.03
21.8,6.7,0.04
24.8,5.1,0.03
26.1,3.3,0.03
26.4,2.6,0.03
26.3,2.7,0.97
23.7,2.9,6.44
20.7,3.1,15.75
18.0,3.2,36.06
16.3,3.3,43.54
16.1,3.4,45.36
15.9,3.5,50.57
15.6,3.4,58.63
15.4,3.4,58.74
15.3,3.5,58.67
15.1,3.5,70.09
15.7,3.6,70.98
16.5,3.5,74.23
17.1,3.5,74.22
17.9,3.3,74.05
18.5,3.3,62.41
18.7,3.4,62.3
18.5,3.4,62.29
18.5,3.4,62.31
18.5,3.4,53.25
18.8,3.4,52.02
20.3,3.5,52.05
22.0,3.5,52.11
22.5,3.5,52.03
23.4,3.6,52.11
23.8,3.6,52.04
24.2,3.6,52.06
24.3,3.6,52.03
24.2,3.7,52.04
24.2,3.8,52.03
24.3,3.9,52.0
24.3,3.8,52.01
24.2,3.9,52.03
24.4,3.9,52.09
24.3,3.9,52.11
24.6,4.0,50.82
25.0,4.0,47.99
24.8,4.1,47.95
24.7,4.2,48.04
24.4,4.2,47.98
24.5,4.2,47.98
24.5,4.3,48.04
24.3,4.3,48.04
24.4,4.4,47.98
24.7,4.4,47.97
24.6,4.5,47.99
24.7,4.6,47.97
24.7,4.7,48.04
24.8,4.8,47.97
24.9,4.9,47.98
24.6,5.0,47.99
25.1,5.1,47.95
26.6,5.2,47.94
30.8,5.4,47.93
30.0,5.6,47.98
30.6,5.7,47.93
31.7,5.9,47.95
32.4,5.9,47.96
31.2,6.1,47.92
32.3,6.3,45.83
31.0,6.5,45.79
30.1,6.7,44.4
33.7,6.9,43.38
30.8,7.1,43.34
31.0,7.2,43.37
26.3,7.5,43.36
25.6,7.7,43.4
25.9,8.0,43.38
25.5,8.3,43.36
26.0,8.4,43.34
25.4,8.8,40.41
25.6,9.3,37.73
25.1,9.8,37.79
24.9,10.3,37.68
24.4,11.0,36.81
24.2,11.4,32.38
23.6,12.2,27.91
22.0,13.0,18.25
19.1,14.0,9.23
13.1,14.4,9.01
6.8,14.7,3.8
5.3,13.9,0.33
6.0,13.2,0.08
5.1,11.3,0.02
4.3,10.1,0.12
5.8,8.2,0.08
7.9,6.9,0.03
10.2,5.2,0.04
12.2,3.5,0.09
13.4,2.9,0.03
14.7,3.1,0.06
15.3,3.5,12.05
14.8,3.8,28.95
14.3,4.1,41.18
14.2,4.1,41.76
14.2,4.0,41.77
14.0,4.0,41.89
13.9,4.2,41.86
13.5,4.2,42.0
13.3,4.4,41.84
12.5,4.2,41.9
11.9,4.3,41.88
11.7,4.4,47.23
12.1,4.5,47.92
12.6,4.5,47.89
13.8,4.5,47.91
14.6,4.6,47.89
15.4,4.6,43.32
15.8,4.7,43.1
16.0,4.8,43.07
16.2,5.0,43.15
16.3,5.1,43.02
16.5,5.2,43.07
16.6,5.1,43.04
16.6,5.2,43.02
16.5,5.3,43.03
16.3,5.4,43.07
16.3,5.6,43.08
16.1,5.9,43.14
15.5,6.0,43.02
15.3,5.9,43.02
14.7,6.1,43.03
14.1,6.3,43.02
13.7,6.5,43.01
13.5,6.8,43.03
13.7,6.7,43.06
14.2,6.9,43.07
14.6,7.2,43.04
14.9,7.5,43.02
14.7,7.8,43.1
14.3,8.0,43.21
14.2,8.4,43.2
14.3,8.9,45.53
14.5,9.1,46.04
14.7,9.6,46.38
14.9,10.1,46.36
15.1,10.5,46.36
15.3,11.1,46.41
15.3,11.4,46.38
15.5,12.0,46.35
15.5,12.5,46.35
15.5,12.8,46.35
15.6,13.3,46.39
15.6,13.9,46.37
15.7,14.5,46.44
15.7,15.2,46.48
15.7,15.6,46.4
15.7,16.5,46.34
15.7,17.3,46.39
15.7,18.4,38.34
15.6,20.5,0.55
13.9,24.4,0.03
12.0,22.7,0.09
8.9,21.5,0.03
7.1,18.9,0.05
5.8,16.4,0.09
7.0,13.2,0.02
10.2,4.9,0.04
18.0,3.8,0.08
21.5,5.0,0.03
21.5,3.7,0.1
23.5,2.9,0.03
24.3,2.6,17.1
19.9,2.7,29.39
11.8,2.8,34.86
10.4,2.8,34.88
9.4,2.9,34.96
9.0,3.0,34.98
8.5,3.2,34.92
8.3,3.2,34.96
8.3,3.1,35.07
9.4,3.2,35.05
11.6,3.3,44.95
14.6,3.4,50.28
17.0,3.5,50.31
18.1,3.6,50.33
19.0,3.3,50.32
19.4,3.4,50.48
18.9,3.5,52.11
17.6,3.6,52.13
16.9,3.6,52.11
16.2,3.7,52.16
15.9,3.7,52.11
15.9,3.8,52.1
16.4,3.7,52.1
16.6,3.7,52.09
16.9,3.9,52.09
17.0,3.9,52.13
17.0,3.9,52.09
17.2,3.9,52.1
17.1,3.9,52.1
17.0,4.0,52.1
16.6,4.0,52.11
16.3,4.1,55.73
15.3,4.2,55.79
15.0,4.1,55.87
14.2,4.1,58.26
13.9,4.2,60.88
13.8,4.2,60.9
14.4,4.4,60.94
14.8,4.5,60.93
15.3,4.3,60.88
16.1,4.4,60.9
16.4,4.4,60.89
17.1,4.6,60.89
17.5,4.7,60.86
18.5,4.8,60.84
19.2,5.0,59.41
19.6,5.1,54.4
19.7,5.0,53.68
19.5,5.1,53.04
18.9,5.3,53.05
18.0,5.4,53.07
17.5,5.5,53.05
17.2,5.5,53.05
18.4,5.6,53.06
19.4,5.8,53.02
19.0,6.0,53.03
18.4,6.2,53.06
18.4,6.4,53.03
17.9,6.4,53.06
20.0,6.5,53.05
18.0,6.7,53.05
17.2,6.9,53.09
17.9,7.3,53.1
18.9,7.5,54.84
18.8,7.8,57.01
16.3,7.8,57.08
15.3,8.1,57.07
15.2,8.4,57.1
15.5,8.8,57.12
15.6,9.2,57.1
15.7,9.6,57.08
15.7,10.1,57.07
15.8,10.2,57.13
15.9,10.7,57.02
15.8,11.3,56.99
15.9,11.7,56.96
15.8,12.3,56.95
15.8,12.7,56.28
15.7,13.4,50.35
15.6,14.1,30.61
15.0,14.9,11.77
13.6,15.5,3.65
7.1,15.7,3.4
4.7,14.6,3.03
5.4,13.2,2.18
5.6,11.4,1.92
4.9,10.7,1.86
6.6,10.5,1.98
8.8,7.3,1.97
10.8,5.2,1.99
13.0,4.0,2.13
14.4,3.0,2.18
15.0,2.9,2.45
14.8,3.1,27.7
14.4,3.2,37.37
13.6,3.3,37.34
13.5,3.4,37.32
14.2,3.2,37.42
15.6,3.3,39.75
16.2,3.4,40.01
16.7,3.6,42.57
16.9,3.6,44.14
17.0,3.5,44.15
17.1,3.5,44.14
17.0,3.5,44.16
17.0,3.6,44.14
17.1,3.8,44.16
17.2,3.9,44.15
17.3,3.7,44.17
17.6,3.8,44.11
17.8,3.8,44.13
17.5,3.9,44.16
17.4,4.1,44.13
17.5,4.2,44.19
17.7,4.3,44.14
17.7,4.1,44.23
17.6,4.2,44.21
17.5,4.4,44.13
17.7,4.5,44.16
17.8,4.6,44.14
18.1,4.7,44.15
18.2,4.8,44.11
18.3,4.8,44.14
18.5,4.9,44.15
18.7,5.1,44.26
20.6,5.3,44.15
20.7,5.5,44.23
21.5,5.8,44.15
22.4,5.7,44.17
21.2,5.9,44.14
21.0,6.2,44.2
20.8,6.5,44.16
21.9,6.7,44.19
21.9,6.9,44.14
21.4,7.2,44.2
21.8,7.4,44.14
20.8,7.7,44.12
20.2,8.1,44.16
20.0,8.4,44.09
20.0,8.9,43.99
20.1,9.1,43.83
20.0,9.7,41.25
19.7,10.4,40.22
19.3,10.9,40.26
19.5,11.7,40.23
19.3,12.3,40.27
19.1,13.3,39.78
18.6,14.4,31.68
17.8,15.5,21.8
16.7,18.0,4.06
11.8,20.1,0.16
5.8,20.8,0.2
4.6,20.4,0.03
6.1,19.0,0.03
5.3,16.1,0.13
5.7,14.2,0.04
10.9,10.7,0.05
15.0,7.6,0.03
20.0,7.4,0.07
22.3,4.5,0.06
24.4,3.1,0.06
24.5,2.5,0.08
24.0,2.7,8.93
22.6,3.0,16.89
21.1,3.2,17.02
19.3,3.2,17.05
16.5,3.3,29.97
15.0,3.5,47.29
14.2,3.7,49.6
13.8,3.7,56.58
13.5,3.8,62.86
13.4,3.7,62.87
13.5,3.7,62.87
13.3,3.7,72.82
13.5,3.6,73.56
13.7,3.7,73.53
