ir_L,ir_R,degree
16.2,16.1,62.47
17.1,16.3,71.12
26.8,16.8,71.12
23.7,17.2,71.13
23.7,18.0,70.73
31.3,18.7,61.78
32.0,19.5,55.89
30.4,19.7,51.15
30.5,19.9,50.61
29.0,20.2,50.66
28.2,20.8,50.67
28.1,21.0,50.66
28.4,21.7,50.68
28.0,22.1,47.95
27.1,22.5,47.7
26.7,22.9,47.71
26.2,22.1,47.69
25.5,20.5,47.21
25.0,18.9,39.21
24.5,16.5,39.13
24.7,17.1,39.14
24.8,19.3,39.14
24.5,20.4,39.15
24.8,21.2,39.21
24.4,21.5,34.92
24.1,22.0,26.05
23.7,22.1,25.73
24.1,21.4,25.76
24.8,19.4,25.8
25.5,16.7,31.02
26.4,16.6,35.52
26.7,17.9,43.93
26.7,18.7,47.31
25.5,19.8,47.28
24.6,20.5,47.28
24.3,21.6,45.56
24.2,22.1,43.34
24.1,23.3,43.16
23.8,24.3,43.26
22.6,24.9,43.25
18.8,24.3,43.18
16.0,24.1,43.23
11.0,22.8,43.24
7.9,22.2,43.28
4.9,21.0,43.27
3.8,20.7,43.26
3.5,21.5,43.22
3.1,22.2,43.25
2.9,22.1,43.22
2.8,21.6,43.22
2.9,21.8,43.23
2.8,22.3,41.26
2.7,23.1,34.41
2.7,22.0,30.8
2.7,23.2,30.58
2.7,22.9,30.56
2.8,21.2,30.57
2.8,19.3,30.65
2.6,18.8,30.68
2.6,18.4,30.62
2.7,17.8,26.27
2.7,16.8,25.98
2.6,15.9,25.89
2.6,14.5,24.19
2.6,13.7,22.81
2.7,12.2,21.62
2.7,11.0,19.05
2.6,7.5,19.04
2.6,5.9,19.21
2.7,4.6,19.4
2.7,4.0,19.52
2.7,4.0,19.6
2.8,4.5,19.52
2.9,4.8,19.49
3.0,4.6,19.52
3.3,4.3,19.46
3.5,4.2,19.5
3.6,5.0,19.49
3.9,5.9,19.52
4.1,6.7,19.44
4.5,7.7,19.54
4.5,8.2,19.48
4.9,9.3,19.49
5.3,10.4,19.46
6.0,12.4,19.48
6.4,13.1,19.54
6.6,11.3,19.45
7.0,8.8,19.43
7.6,6.9,19.55
8.2,6.6,19.61
8.6,6.5,19.54
9.4,6.6,19.45
9.9,13.4,19.42
10.6,19.0,19.55
10.8,22.3,35.08
10.6,23.5,36.45
10.4,24.1,38.5
10.1,25.4,38.37
10.2,25.8,32.72
10.1,25.3,24.1
9.8,24.6,20.72
10.6,25.7,19.34
11.3,28.1,19.36
12.4,27.8,19.3
13.0,26.7,28.95
13.7,26.1,35.53
13.5,26.1,38.08
13.5,26.4,37.95
13.7,25.6,38.21
13.7,25.7,38.17
13.2,25.6,38.19
12.4,25.7,38.21
12.0,26.0,38.25
11.2,25.5,38.16
10.6,25.4,38.2
7.9,25.1,38.18
6.5,25.9,38.03
5.4,25.4,38.06
4.3,25.2,38.11
3.7,25.6,38.03
2.7,25.3,38.09
2.5,25.9,38.05
2.4,26.3,38.12
2.5,28.5,38.13
2.7,30.2,38.07
2.3,30.9,34.8
2.2,31.5,0.89
2.3,29.7,0.19
2.6,24.9,0.03
2.6,21.8,0.04
2.2,16.9,0.03
2.4,13.3,0.05
2.9,10.1,0.03
3.5,8.4,0.88
3.9,6.6,0.5
4.6,5.9,1.29
5.2,5.2,1.25
5.8,5.0,1.47
6.4,7.6,1.68
7.6,8.8,14.35
7.8,13.5,14.92
7.8,15.6,14.91
7.9,17.9,14.81
9.0,18.7,14.76
9.5,19.5,14.8
10.7,20.5,14.85
11.6,21.2,14.8
14.2,21.9,14.76
16.6,22.1,14.8
22.5,22.0,14.85
25.3,21.6,14.8
26.8,20.9,32.87
21.3,20.5,49.78
17.8,20.7,52.16
16.8,21.0,52.1
18.1,21.5,52.0
23.2,21.7,46.07
26.5,22.0,40.34
25.5,22.1,40.25
20.0,22.4,40.34
13.1,22.7,40.28
13.6,22.8,40.29
17.4,22.6,40.28
20.9,22.5,35.32
25.7,22.6,35.36
26.4,22.3,35.3
24.8,22.1,35.37
25.7,21.8,35.35
32.9,21.3,35.33
36.9,20.8,35.34
41.3,18.6,35.53
42.2,16.8,35.47
43.3,15.7,35.37
43.5,16.5,35.41
43.8,17.8,35.41
44.7,18.1,35.41
45.5,18.3,35.36
47.1,18.0,35.37
47.5,17.8,35.35
48.8,17.8,35.39
49.6,17.8,35.73
49.4,17.7,35.63
49.0,17.9,35.66
49.0,17.9,35.68
49.7,17.9,35.82
51.0,17.8,35.68
51.0,17.7,35.64
50.5,17.5,35.72
50.3,17.5,35.65
49.5,17.4,35.67
48.0,17.3,35.65
46.3,16.8,35.67
45.7,16.6,35.68
45.1,16.3,35.66
46.3,16.1,54.04
47.2,15.8,56.73
47.0,15.7,59.98
46.5,16.2,62.36
41.7,17.5,69.79
42.8,19.0,73.3
44.7,19.3,74.12
43.2,20.0,74.07
25.6,19.8,73.99
9.3,20.1,68.98
4.0,21.0,69.03
3.6,21.4,68.97
3.3,21.6,69.04
2.9,22.2,55.79
2.8,22.2,51.12
2.8,22.1,47.34
2.7,21.4,47.22
2.7,21.5,41.81
2.6,21.7,38.21
2.6,21.8,29.08
2.6,21.4,22.84
2.7,20.6,17.03
2.8,19.7,15.35
2.6,18.9,15.49
2.8,17.0,15.43
2.8,15.5,15.37
2.9,12.3,15.44
2.9,9.4,15.52
2.8,6.3,15.38
2.9,5.6,15.5
2.9,4.7,15.47
3.0,4.6,15.53
3.0,5.6,15.49
3.2,5.3,15.48
3.4,4.5,15.4
3.7,4.3,15.46
4.0,5.1,15.44
4.3,5.9,15.42
4.5,7.0,15.47
5.2,8.8,15.46
5.6,10.2,2.63
6.5,12.7,0.16
7.0,14.4,0.05
7.6,16.8,0.06
8.5,17.8,0.03
9.1,19.0,0.03
11.0,19.3,0.02
12.2,18.8,14.59
21.2,14.7,18.21
17.8,12.4,32.64
15.8,14.4,45.55
17.4,15.3,53.07
19.9,15.5,54.17
21.2,15.8,54.12
23.0,15.9,54.11
23.9,16.1,54.13
23.6,16.1,54.07
23.0,16.2,54.03
22.5,16.3,54.04
22.6,16.2,54.05
22.7,16.0,54.01
22.5,15.8,54.05
21.9,15.4,54.04
21.1,15.1,51.38
20.5,14.4,46.59
19.1,13.7,46.17
17.4,13.4,46.18
14.6,13.1,41.23
12.6,13.0,33.89
9.7,13.3,27.42
8.7,14.9,23.66
7.3,15.3,23.67
6.4,13.7,32.53
4.8,13.7,34.2
3.9,14.2,34.17
3.2,14.3,33.32
2.8,14.6,15.69
2.7,14.5,9.43
2.7,13.5,9.2
2.8,12.2,9.23
2.9,11.0,9.22
3.3,9.2,9.21
3.4,8.0,9.34
3.9,6.5,9.28
4.3,5.6,16.38
4.9,4.8,32.29
5.0,4.6,34.03
5.1,4.5,34.1
5.1,4.4,34.03
5.3,4.2,34.05
5.3,4.0,34.01
5.0,3.7,33.89
4.7,3.7,33.7
4.8,3.6,33.65
4.8,3.6,33.65
4.8,4.0,28.73
4.9,4.4,25.65
5.1,5.5,25.75
5.3,6.7,23.4
5.5,8.8,23.41
5.6,9.8,23.32
5.5,11.2,23.34
5.7,13.5,23.33
5.9,15.1,23.34
6.3,17.5,23.37
6.5,19.1,23.31
7.1,21.2,23.33
7.6,22.5,23.36
8.3,24.4,23.42
9.5,25.2,23.45
10.4,26.4,23.51
12.2,27.1,23.44
13.7,27.7,33.69
15.6,27.0,36.57
16.5,27.6,43.04
19.0,28.1,43.08
21.4,28.6,43.11
23.7,29.3,43.07
24.3,30.2,38.47
24.0,30.4,32.23
23.8,31.2,30.07
24.6,31.3,29.91
25.1,30.4,30.08
26.4,27.7,36.4
27.5,19.6,37.29
28.0,17.6,37.32
29.5,19.6,37.28
30.3,21.4,37.42
30.4,21.5,37.3
30.0,21.7,37.28
30.5,21.7,37.28
31.1,21.6,37.32
32.2,21.0,43.05
32.4,19.4,44.19
32.6,18.6,47.33
32.5,17.6,50.05
32.5,16.8,50.12
32.5,16.7,50.03
31.2,16.6,50.08
30.4,17.1,50.07
28.7,17.8,50.0
28.2,18.8,50.03
27.5,19.4,50.02
27.0,20.1,50.01
26.4,21.1,50.02
26.0,21.6,49.98
25.5,22.5,50.03
25.4,23.0,50.0
25.2,23.6,50.03
25.0,23.9,49.97
24.7,23.5,49.98
22.6,22.7,49.91
20.3,21.6,50.01
15.1,20.9,49.93
11.2,19.8,49.98
6.5,19.9,49.95
5.0,21.9,49.92
3.8,21.8,49.96
3.3,21.2,49.92
3.0,21.3,49.92
3.0,21.6,49.89
3.0,20.4,49.81
2.9,21.3,49.84
2.8,21.5,49.86
2.8,22.1,48.84
2.8,21.3,48.61
2.8,22.0,47.24
2.8,21.6,47.2
2.7,19.6,47.28
2.7,18.0,43.78
2.8,18.1,38.61
2.6,18.1,38.63
2.6,17.9,34.52
2.7,17.5,34.34
2.6,17.0,34.32
2.7,16.3,27.53
2.6,15.4,23.76
2.6,13.6,23.75
2.6,12.2,23.81
2.7,9.8,23.9
2.7,7.9,23.87
2.5,5.9,23.8
2.5,5.1,23.83
2.6,4.4,23.8
2.6,4.0,23.85
2.6,4.5,23.81
2.7,4.9,23.8
2.8,4.8,23.82
2.9,4.6,23.76
3.1,4.3,23.82
3.3,4.4,24.01
3.3,4.9,23.82
3.6,6.4,23.85
3.8,7.4,23.91
4.3,8.5,23.84
4.4,9.2,23.82
4.7,10.7,23.83
5.1,11.9,23.84
5.5,13.9,23.82
6.0,14.7,23.89
6.2,10.5,23.81
6.7,8.5,23.87
7.0,7.0,24.2
7.8,6.9,24.18
7.9,7.1,24.18
8.6,7.1,24.18
9.1,16.3,30.69
9.9,23.2,41.2
10.3,26.4,44.99
10.1,26.9,47.76
9.8,27.8,47.83
9.5,28.7,45.04
9.6,30.0,34.46
9.4,31.2,34.11
9.0,29.2,29.84
9.2,28.8,29.67
9.6,32.2,29.63
10.0,35.6,29.86
10.1,36.1,29.77
10.5,34.7,29.75
10.8,34.1,29.66
11.4,34.2,29.78
11.6,33.7,29.77
11.5,32.6,30.03
12.1,31.6,30.06
12.8,29.6,34.74
12.7,29.0,42.37
12.1,27.7,42.58
12.0,27.9,42.7
9.8,29.0,42.56
7.9,28.6,42.61
6.9,28.3,42.56
5.3,28.6,42.54
4.1,29.3,42.22
3.2,29.1,40.03
3.2,29.2,32.02
2.9,28.9,22.68
2.4,33.3,0.5
2.4,30.4,0.05
2.7,28.1,0.03
3.2,20.2,0.11
3.8,15.5,0.12
5.3,11.3,0.06
6.7,9.4,0.04
8.5,7.2,0.06
11.1,6.0,0.05
12.8,5.2,5.3
14.2,5.0,17.16
15.2,4.4,22.83
16.7,4.6,27.84
17.2,5.9,29.52
16.1,6.3,29.73
15.0,7.4,29.79
12.4,8.6,29.67
10.1,10.5,29.62
8.5,11.5,29.33
8.4,13.1,27.21
9.2,14.1,23.06
9.6,15.5,22.81
10.8,16.0,22.83
11.8,17.2,23.04
13.4,17.8,38.55
13.8,18.6,47.57
11.1,19.4,47.71
8.9,20.1,47.72
7.9,21.0,47.67
8.4,21.9,39.6
9.6,23.2,32.58
10.6,23.5,32.56
11.8,24.6,32.64
12.1,24.8,32.51
11.6,25.6,26.04
10.6,25.9,24.77
9.7,26.7,24.8
9.4,26.6,24.73
10.8,26.7,24.71
15.1,26.6,24.7
18.2,25.7,24.73
22.0,25.2,24.74
23.2,23.8,35.5
23.9,23.6,43.18
24.9,23.2,52.97
29.4,22.3,53.39
33.2,22.1,53.36
36.6,21.2,53.38
36.3,19.3,52.49
36.0,18.1,49.21
35.8,17.8,49.19
35.3,18.4,44.87
35.2,19.6,42.49
35.4,20.9,42.5
35.6,21.5,37.97
36.5,21.7,37.97
37.3,21.5,38.1
39.2,21.4,38.06
39.5,21.3,37.94
40.3,21.2,38.48
41.0,21.1,42.07
41.7,20.6,42.06
41.2,20.9,41.99
41.2,21.1,42.09
41.4,21.1,42.07
41.6,21.0,42.03
41.4,21.0,42.07
41.2,20.9,42.01
41.5,20.7,42.07
41.6,20.5,42.06
40.4,20.2,42.03
39.4,19.9,42.04
37.8,19.8,42.03
37.0,19.7,42.09
36.2,19.8,42.07
36.0,19.8,42.0
35.7,19.6,42.0
35.6,19.6,42.05
34.9,19.7,41.97
34.1,19.9,42.13
34.8,22.5,42.03
36.0,22.4,42.05
36.8,22.4,41.99
38.0,22.7,42.01
36.1,22.4,42.03
27.2,21.9,42.06
18.9,21.8,41.97
9.3,21.3,41.99
6.2,20.9,41.97
4.4,23.0,42.07
4.0,20.2,41.99
3.7,20.4,42.06
3.4,17.4,42.01
3.3,17.1,41.99
3.3,16.9,42.04
3.2,16.7,41.97
3.2,16.6,42.02
3.1,16.5,41.89
3.0,16.4,41.8
3.0,16.1,41.71
3.1,15.9,41.65
3.0,15.7,39.43
2.9,15.7,38.28
2.8,15.3,28.36
2.9,14.9,22.87
2.9,13.7,15.83
2.9,12.5,9.91
2.9,8.5,5.48
2.9,6.3,2.32
3.1,4.7,2.33
3.4,4.4,2.35
3.6,4.9,2.42
4.1,4.3,2.47
4.5,4.0,2.34
5.1,4.6,2.34
5.5,6.2,2.43
6.2,7.1,2.37
6.5,8.6,2.32
7.1,9.5,2.55
7.6,11.0,2.99
8.5,11.5,10.53
8.9,12.2,18.53
10.6,12.8,33.54
11.7,13.1,38.32
13.8,13.4,38.2
16.0,13.6,38.17
16.9,13.9,38.3
17.4,14.1,38.22
18.0,14.2,38.1
18.1,14.0,23.4
18.4,12.9,18.13
20.0,11.2,18.1
21.9,12.5,18.09
24.1,13.5,19.52
25.6,13.8,31.47
26.9,13.4,31.54
27.5,12.6,31.5
29.2,11.9,31.48
30.5,10.8,31.49
30.8,9.9,31.59
31.3,9.2,31.48
32.4,9.5,31.5
32.9,10.0,45.67
37.7,9.8,50.89
40.8,9.8,50.97
34.9,9.7,50.98
30.3,9.6,50.94
26.4,9.5,50.95
21.9,9.4,50.84
11.8,9.5,50.85
7.2,9.7,50.83
5.6,10.0,50.85
4.0,10.1,50.84
3.6,10.5,50.94
3.1,10.7,57.83
2.8,11.0,59.15
2.7,11.2,58.26
2.7,11.4,53.26
2.7,11.5,53.23
2.6,11.7,53.22
2.6,11.8,52.53
2.6,12.0,33.66
2.5,11.9,25.68
2.6,11.5,3.42
2.6,11.1,0.08
2.5,9.6,0.04
2.6,8.5,0.1
2.8,7.0,0.06
3.1,6.1,0.13
3.2,5.4,0.11
3.7,4.8,0.03
4.1,4.1,0.19
4.7,3.8,0.08
5.1,4.9,0.06
5.3,7.6,0.05
5.9,9.7,0.12
6.3,11.9,0.03
7.0,13.2,0.23
7.7,14.3,0.09
9.8,15.2,0.07
12.2,15.6,0.04
18.1,15.3,21.45
23.2,14.6,40.51
34.2,14.2,40.51
44.2,14.2,40.59
33.3,14.2,46.7
25.7,14.2,47.04
21.3,14.1,47.02
21.0,14.0,48.92
25.4,14.0,48.93
29.4,13.9,48.86
45.0,14.0,48.87
45.9,13.8,48.89
34.3,13.8,48.89
38.1,13.8,48.99
58.2,13.5,54.48
63.6,13.1,56.77
66.9,12.3,56.71
66.9,11.7,56.7
65.2,10.7,58.55
63.9,10.3,58.9
64.2,10.0,58.84
64.3,10.1,60.54
63.6,10.8,60.53
61.8,11.2,62.53
60.4,11.8,66.2
57.2,12.0,67.95
54.9,12.6,67.9
50.1,12.9,67.92
48.8,13.2,67.94
46.2,13.5,67.61
43.2,13.9,64.07
36.4,14.0,63.96
32.0,14.2,61.28
27.9,14.2,61.25
28.0,14.0,61.27
26.7,13.5,61.31
25.4,13.3,61.3
23.1,13.1,61.28
22.4,13.0,61.28
21.3,13.4,61.27
18.9,13.9,61.28
15.7,15.2,61.32
9.1,16.3,49.62
6.4,18.0,45.26
4.0,18.9,44.31
3.5,20.6,44.35
3.0,21.9,44.38
2.8,23.8,43.01
2.7,25.6,38.52
2.7,26.3,30.39
2.6,25.2,29.96
2.6,22.7,29.95
2.6,21.1,29.92
2.6,20.1,29.87
2.7,20.1,29.97
2.7,19.9,29.93
2.7,19.7,29.88
2.6,20.8,29.95
2.6,21.0,29.88
2.7,19.0,29.87
2.7,17.1,29.85
2.7,17.0,29.84
2.7,16.1,29.85
2.7,15.7,29.91
2.7,14.9,29.91
2.7,14.5,30.04
2.6,13.7,29.86
2.6,13.1,28.78
2.6,12.1,15.44
2.6,11.0,14.75
2.7,7.3,14.86
2.6,5.5,11.25
2.6,4.4,10.98
2.6,4.1,11.09
2.7,4.4,11.14
3.0,4.7,10.96
3.1,4.4,10.98
3.6,4.2,11.19
3.9,4.9,11.08
4.7,5.9,11.02
5.2,7.3,11.05
5.9,7.7,10.98
6.3,8.5,11.06
7.0,9.6,11.07
7.4,10.2,10.98
8.7,10.0,11.03
9.5,7.6,10.99
10.1,6.3,11.0
11.2,6.0,11.04
12.6,6.3,11.05
16.2,11.1,33.38
19.6,14.2,41.35
22.9,13.9,43.15
24.6,13.3,51.94
23.9,13.0,52.06
23.3,12.9,52.0
18.6,13.0,52.02
18.2,13.3,44.92
18.1,13.7,38.98
18.1,14.8,35.79
18.3,15.5,35.11
18.0,16.0,35.09
18.4,16.3,35.17
18.8,16.3,35.35
19.3,16.0,35.37
19.7,15.9,35.41
20.0,15.8,37.42
20.0,15.9,39.38
20.3,15.8,39.32
20.3,15.7,39.34
19.9,15.6,39.29
20.1,15.6,39.34
26.5,15.6,39.38
24.8,15.4,39.32
32.2,15.3,39.38
14.0,15.3,39.29
11.8,15.2,39.26
8.8,15.2,39.29
7.4,15.0,39.36
5.5,14.9,39.34
4.2,14.8,39.34
3.4,14.8,39.29
3.2,16.1,39.21
2.9,16.8,39.17
2.7,17.0,38.06
2.6,16.8,33.57
2.5,16.5,26.56
2.5,15.5,26.27
2.8,14.4,26.26
2.8,12.7,25.15
2.3,12.0,22.61
2.4,10.4,22.6
2.7,9.1,22.55
2.7,8.2,22.6
2.8,7.6,22.78
2.8,6.9,22.65
2.9,6.6,22.71
3.3,5.8,22.68
3.4,5.3,22.69
3.2,4.7,22.65
3.4,4.5,22.63
3.7,5.7,22.62
3.8,6.9,22.67
3.9,9.6,22.63
4.1,12.6,22.68
4.2,18.4,22.6
4.3,21.8,22.72
4.6,27.8,22.68
4.8,30.7,22.73
4.7,34.8,22.72
4.9,43.2,22.66
5.1,48.8,17.85
5.4,59.2,15.9
5.5,62.2,12.78
5.7,65.3,12.62
5.7,67.0,3.89
5.7,68.7,1.47
5.8,70.8,1.32
5.5,74.1,1.43
5.2,76.7,1.43
5.2,80.4,1.38
5.0,83.4,1.42
5.0,81.9,1.43
5.0,83.0,1.37
5.0,82.5,1.44
4.9,84.0,1.44
